chords,path,melspectogram
f,./Guitar_Only/f/f48.wav,"[[-47.51278  -41.193634 -34.519993 ... -38.584705 -40.35578  -28.257236]
 [-59.494022 -49.479374 -33.581028 ... -43.741272 -41.848824 -28.570984]
 [-55.84497  -46.741302 -26.76388  ... -25.750156 -26.04884  -28.277565]
 ...
 [-72.1046   -60.53057  -45.43573  ... -72.1046   -72.1046   -72.1046  ]
 [-72.1046   -66.161644 -51.066185 ... -72.1046   -72.1046   -72.1046  ]
 [-72.1046   -72.1046   -63.05487  ... -72.1046   -72.1046   -72.1046  ]]"
f,./Guitar_Only/f/f188.wav,"[[-25.806284  -24.598925  -22.60114   ... -23.009758  -24.214066
  -21.73176  ]
 [-23.905003  -24.110027  -23.905237  ... -24.605639  -24.441702
  -24.382008 ]
 [-16.675413  -10.829743   -7.6596828 ... -24.750607  -25.622478
  -28.143866 ]
 ...
 [-40.909836  -38.64388   -34.04245   ... -48.547512  -48.10175
  -46.427513 ]
 [-40.30327   -41.055836  -36.535973  ... -52.587875  -54.131474
  -52.131577 ]
 [-57.73733   -53.92668   -46.940617  ... -58.37632   -58.37632
  -58.37632  ]]"
f,./Guitar_Only/f/f52.wav,"[[-37.703484 -42.852703 -46.260494 ... -40.48008  -39.07474  -37.5625  ]
 [-42.50876  -48.41518  -60.567276 ... -36.710266 -36.81681  -32.69612 ]
 [-40.23437  -43.8162   -47.43499  ... -18.856308 -18.967346 -19.749538]
 ...
 [-67.838135 -66.03375  -72.29433  ... -75.72179  -75.72179  -74.9164  ]
 [-71.10702  -69.201645 -75.52143  ... -75.72179  -75.72179  -75.72179 ]
 [-75.72179  -75.72179  -75.72179  ... -75.72179  -75.72179  -75.72179 ]]"
f,./Guitar_Only/f/f136.wav,"[[-25.76833  -23.842854 -22.94209  ... -22.957699 -24.489758 -23.05114 ]
 [-31.392496 -24.670975 -23.049128 ... -31.955507 -33.187527 -28.9168  ]
 [-26.843513 -10.42366   -5.020299 ... -20.230701 -21.306303 -24.369022]
 ...
 [-20.787966 -12.455464  -9.341446 ... -32.998764 -39.12424  -42.6894  ]
 [-24.38489  -17.098564 -16.43915  ... -37.88567  -44.533558 -48.966934]
 [-30.85148  -24.005127 -22.54999  ... -50.514    -57.374687 -58.715088]]"
f,./Guitar_Only/f/f22.wav,"[[-36.92023  -32.281784 -32.29759  ... -31.428982 -34.06053  -20.48702 ]
 [-52.827763 -30.750343 -22.073107 ... -46.12164  -37.522514 -19.586338]
 [-51.030663 -26.247608 -11.14539  ... -29.154716 -29.150923 -17.088491]
 ...
 [-69.19969  -53.875984 -43.303284 ... -69.19969  -69.19969  -69.19969 ]
 [-69.19969  -56.586533 -46.71956  ... -69.19969  -69.19969  -69.19969 ]
 [-69.19969  -69.19969  -61.671417 ... -69.19969  -69.19969  -69.19969 ]]"
f,./Guitar_Only/f/f86.wav,"[[-54.57509  -45.78386  -40.40459  ... -29.843885 -30.162676 -30.451834]
 [-57.953114 -54.66147  -43.942524 ... -56.47937  -58.95472  -48.85215 ]
 [-37.180897 -37.07332  -34.26995  ... -60.330147 -58.590614 -47.564507]
 ...
 [-72.09098  -72.09098  -56.76525  ... -72.09098  -72.09098  -72.09098 ]
 [-72.09098  -72.09098  -65.24888  ... -72.09098  -72.09098  -72.09098 ]
 [-72.09098  -72.09098  -72.09098  ... -72.09098  -72.09098  -72.09098 ]]"
f,./Guitar_Only/f/f109.wav,"[[-20.476719 -21.874039 -23.909332 ... -23.721214 -21.839157 -11.532984]
 [-24.9944   -26.021547 -27.884253 ... -33.165215 -26.349754  -9.935508]
 [-28.982147 -17.257744  -7.366261 ... -23.624653 -26.274479  -8.677974]
 ...
 [-31.67205  -20.623203 -17.779934 ... -52.65338  -48.180855 -48.5062  ]
 [-35.687557 -24.112833 -21.669224 ... -52.858955 -52.529892 -52.753048]
 [-46.25889  -35.469448 -31.465998 ... -52.858955 -52.858955 -52.858955]]"
f,./Guitar_Only/f/f45.wav,"[[-33.32196  -34.68348  -35.994473 ... -45.408325 -44.2749   -37.61714 ]
 [-49.732212 -44.34528  -39.291237 ... -48.581165 -47.68957  -37.02339 ]
 [-54.653526 -44.14244  -27.863626 ... -30.589264 -30.465523 -31.973543]
 ...
 [-79.701454 -65.17544  -59.44799  ... -78.413055 -79.36804  -77.08793 ]
 [-80.88879  -71.18413  -64.71571  ... -83.10098  -83.20583  -78.76254 ]
 [-83.1554   -84.04892  -80.26154  ... -84.04892  -84.04892  -84.04892 ]]"
f,./Guitar_Only/f/f126.wav,"[[-23.389137 -23.313652 -23.387753 ... -24.559767 -24.086517 -23.703617]
 [-33.034454 -32.493195 -28.640392 ... -33.980824 -32.999054 -34.14989 ]
 [-21.311878 -13.746057 -11.499253 ... -18.03823  -21.548784 -19.82529 ]
 ...
 [-27.13956  -26.416431 -28.487776 ... -43.954865 -37.605457 -37.61977 ]
 [-30.45272  -30.505165 -32.310837 ... -46.216873 -41.866463 -43.21817 ]
 [-38.424732 -38.15143  -43.085934 ... -55.504326 -51.188602 -52.7303  ]]"
f,./Guitar_Only/f/f125.wav,"[[-24.380844 -25.60279  -22.975986 ... -23.482483 -24.94507  -21.981974]
 [-34.346996 -34.879395 -31.272697 ... -37.75949  -33.662556 -30.501595]
 [-19.046892 -16.188833 -16.904337 ... -27.96244  -32.73086  -31.670757]
 ...
 [-49.131027 -49.583187 -50.88321  ... -53.262215 -54.714752 -51.69258 ]
 [-54.928154 -54.10231  -55.186813 ... -57.909325 -59.953655 -57.89133 ]
 [-62.01213  -62.01213  -62.01213  ... -62.01213  -62.01213  -62.01213 ]]"
f,./Guitar_Only/f/f60.wav,"[[-35.397854 -33.17087  -33.55509  ... -46.196    -41.60443  -24.036024]
 [-44.477497 -38.238445 -34.484524 ... -35.011787 -34.127113 -21.159409]
 [-30.8607   -29.878006 -23.162249 ... -17.277538 -17.28904  -14.776059]
 ...
 [-67.97859  -60.22609  -54.098145 ... -72.018845 -72.018845 -72.018845]
 [-72.018845 -62.489006 -56.172676 ... -72.018845 -72.018845 -72.018845]
 [-72.018845 -72.018845 -72.018845 ... -72.018845 -72.018845 -72.018845]]"
f,./Guitar_Only/f/f19.wav,"[[-34.28764  -35.532814 -37.073475 ... -50.312008 -53.324127 -37.460297]
 [-54.843414 -45.455185 -43.821037 ... -60.067833 -57.304512 -39.989025]
 [-56.30692  -38.970985 -29.302008 ... -59.643715 -55.367397 -39.3356  ]
 ...
 [-75.05343  -71.19731  -66.72585  ... -75.05343  -75.05343  -75.05343 ]
 [-75.05343  -75.05343  -71.331856 ... -75.05343  -75.05343  -75.05343 ]
 [-75.05343  -75.05343  -75.05343  ... -75.05343  -75.05343  -75.05343 ]]"
f,./Guitar_Only/f/f77.wav,"[[-36.253803 -33.64078  -27.719145 ... -32.710052 -36.712765 -46.139038]
 [-52.1372   -45.90132  -35.523277 ... -39.7794   -39.87733  -38.575092]
 [-54.127457 -44.55372  -28.930359 ... -21.468594 -21.583607 -21.488667]
 ...
 [-70.10942  -57.31063  -41.81202  ... -70.10942  -70.10942  -70.10942 ]
 [-70.10942  -59.113983 -42.561348 ... -70.10942  -70.10942  -70.10942 ]
 [-70.10942  -70.10942  -57.126244 ... -70.10942  -70.10942  -70.10942 ]]"
f,./Guitar_Only/f/f78.wav,"[[-35.655056 -37.030704 -37.689217 ... -40.95902  -35.03451  -32.534203]
 [-51.109932 -51.569447 -39.576916 ... -50.89519  -50.882652 -50.571236]
 [-47.140045 -41.00579  -33.98216  ... -33.799698 -33.748    -34.55239 ]
 ...
 [-76.07908  -76.485565 -72.171906 ... -76.65439  -75.846855 -75.35419 ]
 [-79.17399  -79.17399  -77.374084 ... -79.17399  -79.17399  -79.17399 ]
 [-79.17399  -79.17399  -79.17399  ... -79.17399  -79.17399  -79.17399 ]]"
f,./Guitar_Only/f/f3.wav,"[[-37.588367 -36.934044 -36.97127  ... -46.013596 -44.145966 -31.10147 ]
 [-44.532467 -33.894276 -27.202942 ... -42.383045 -41.894737 -28.299133]
 [-38.914146 -26.828121 -14.799791 ... -25.219479 -25.346455 -22.73233 ]
 ...
 [-71.49561  -61.198418 -56.760918 ... -71.49561  -71.49561  -71.49561 ]
 [-71.49561  -66.04155  -61.579033 ... -71.49561  -71.49561  -71.49561 ]
 [-71.49561  -71.49561  -71.49561  ... -71.49561  -71.49561  -71.49561 ]]"
f,./Guitar_Only/f/f173.wav,"[[-23.54743   -23.793907  -23.578693  ... -23.838633  -24.910763
  -20.060669 ]
 [-33.656982  -30.956144  -23.419455  ... -26.279087  -30.216354
  -22.415844 ]
 [-31.025799  -17.42498    -4.3019204 ... -16.170021  -17.755722
  -21.726057 ]
 ...
 [-44.37078   -20.467182  -13.184191  ... -50.134796  -50.16282
  -50.15816  ]
 [-50.91009   -23.8726    -17.490381  ... -53.863274  -54.712425
  -55.69008  ]
 [-62.77165   -34.87875   -27.107605  ... -62.77165   -62.77165
  -62.77165  ]]"
f,./Guitar_Only/f/f9.wav,"[[-40.43323  -39.47087  -33.837543 ... -33.548096 -33.13658  -27.589085]
 [-44.021156 -40.606342 -32.39678  ... -51.81946  -43.70771  -25.850712]
 [-42.10457  -39.59697  -23.818542 ... -34.501263 -34.352757 -24.039677]
 ...
 [-72.41875  -61.157036 -45.482895 ... -72.79174  -72.79174  -69.35533 ]
 [-72.79174  -66.28884  -48.55097  ... -72.79174  -72.79174  -71.42421 ]
 [-72.79174  -72.79174  -59.197563 ... -72.79174  -72.79174  -72.79174 ]]"
f,./Guitar_Only/f/f112.wav,"[[-22.696838  -23.531742  -25.126686  ... -24.856632  -20.417128
  -20.73101  ]
 [-26.589436  -26.246307  -22.94236   ... -32.16473   -28.149883
  -25.177448 ]
 [-19.181961  -14.4476595 -11.928217  ... -26.554707  -29.174192
  -27.114351 ]
 ...
 [-39.886284  -38.492123  -38.068413  ... -52.403442  -50.917175
  -46.156418 ]
 [-42.103363  -41.036854  -42.63475   ... -55.429733  -54.542633
  -52.158794 ]
 [-54.245155  -52.781082  -51.40914   ... -61.973457  -61.973457
  -61.973457 ]]"
f,./Guitar_Only/f/f14.wav,"[[-39.119087 -37.098206 -40.65321  ... -48.649334 -44.591187 -31.441711]
 [-45.52086  -32.096764 -27.46268  ... -49.52849  -44.581867 -28.466337]
 [-44.40474  -23.298399 -12.365255 ... -32.353516 -32.459007 -27.554   ]
 ...
 [-72.45217  -69.57     -67.07634  ... -72.45217  -72.45217  -72.45217 ]
 [-72.45217  -68.54985  -66.73125  ... -72.45217  -72.45217  -72.45217 ]
 [-72.45217  -72.45217  -72.45217  ... -72.45217  -72.45217  -72.45217 ]]"
f,./Guitar_Only/f/f71.wav,"[[-40.46856  -43.672405 -42.268757 ... -43.447613 -42.65034  -43.10044 ]
 [-58.40172  -57.44469  -38.31268  ... -37.4028   -37.371323 -35.04284 ]
 [-56.215588 -57.0861   -32.89935  ... -19.59057  -19.707434 -21.16372 ]
 ...
 [-73.787285 -67.14665  -53.918594 ... -73.787285 -73.787285 -73.787285]
 [-73.787285 -73.787285 -64.40306  ... -73.787285 -73.787285 -73.787285]
 [-73.787285 -73.787285 -73.787285 ... -73.787285 -73.787285 -73.787285]]"
f,./Guitar_Only/f/f153.wav,"[[-21.73542   -24.234966  -24.001722  ... -23.99991   -23.93094
  -23.01552  ]
 [-32.176723  -25.904488  -22.761806  ... -29.764687  -30.059053
  -32.9709   ]
 [-17.809036  -16.572607   -7.6706147 ... -18.720045  -22.186596
  -21.807203 ]
 ...
 [-18.081133  -15.906029  -17.94788   ... -46.877205  -43.34458
  -44.9556   ]
 [-24.391716  -21.158077  -21.887903  ... -49.00259   -46.33406
  -48.065414 ]
 [-33.889626  -31.187492  -31.815231  ... -59.639492  -57.913185
  -59.114372 ]]"
f,./Guitar_Only/f/f141.wav,"[[-16.411716 -21.900328 -24.3491   ... -24.274956 -22.46218  -21.874874]
 [-16.638376 -21.808746 -24.817762 ... -27.369673 -27.62371  -26.88338 ]
 [-15.963205 -13.811174 -12.76296  ... -17.878057 -18.629663 -17.571163]
 ...
 [-42.367653 -43.879906 -46.688034 ... -50.32643  -45.40962  -43.755722]
 [-46.806    -47.40113  -50.8944   ... -55.2383   -54.794544 -54.934227]
 [-60.821968 -60.821968 -60.821968 ... -60.821968 -60.821968 -60.821968]]"
f,./Guitar_Only/f/f160.wav,"[[-24.365955  -22.948421  -22.001936  ... -24.439438  -22.944695
  -23.940716 ]
 [-32.77426   -28.924524  -26.746729  ... -34.579895  -34.294506
  -37.588024 ]
 [-18.128494  -11.23014    -7.2613955 ... -26.396072  -27.774178
  -27.353952 ]
 ...
 [-20.396988  -17.960672  -20.150703  ... -52.785873  -52.58658
  -49.68022  ]
 [-27.177141  -25.065811  -22.798439  ... -55.644875  -56.47399
  -53.939743 ]
 [-34.59852   -32.25662   -33.672604  ... -57.256207  -57.256207
  -57.256207 ]]"
f,./Guitar_Only/f/f148.wav,"[[-23.143997 -24.155027 -24.546951 ... -24.570183 -24.043093 -22.774834]
 [-30.784891 -29.035387 -27.203766 ... -33.276733 -32.02147  -28.92771 ]
 [-28.725721 -20.05655  -10.990357 ... -22.38352  -27.907686 -24.250631]
 ...
 [-39.220196 -34.56282  -30.161074 ... -50.419384 -51.826935 -49.006916]
 [-43.60412  -39.406643 -39.09127  ... -55.23256  -58.01262  -55.085815]
 [-50.408394 -45.085358 -43.795757 ... -60.354305 -60.354305 -60.354305]]"
f,./Guitar_Only/f/f34.wav,"[[-38.065723 -33.07358  -25.295725 ... -40.02536  -42.629005 -54.80655 ]
 [-66.16629  -45.363007 -33.47607  ... -45.966904 -46.16665  -47.681946]
 [-51.948322 -45.12386  -27.89761  ... -28.240383 -28.392561 -28.007507]
 ...
 [-72.88485  -58.572    -37.932    ... -72.88485  -72.88485  -72.88485 ]
 [-72.88485  -61.05963  -39.053593 ... -72.88485  -72.88485  -72.88485 ]
 [-72.88485  -72.88485  -56.728672 ... -72.88485  -72.88485  -72.88485 ]]"
f,./Guitar_Only/f/f54.wav,"[[-34.771736 -32.86187  -33.6192   ... -32.47762  -31.501297 -31.943413]
 [-48.66722  -41.417484 -36.27211  ... -43.263947 -43.24035  -39.305748]
 [-43.13507  -33.251713 -20.208065 ... -25.318796 -25.349043 -27.19223 ]
 ...
 [-66.767    -69.39449  -61.570175 ... -78.438805 -78.81581  -77.815834]
 [-67.06994  -71.875244 -68.23363  ... -79.666214 -79.666214 -79.666214]
 [-77.694984 -79.666214 -79.666214 ... -79.666214 -79.666214 -79.666214]]"
f,./Guitar_Only/f/f84.wav,"[[-39.014904 -26.362097 -23.57231  ... -33.899666 -35.646458 -33.5692  ]
 [-48.800087 -32.931923 -30.292198 ... -42.767105 -42.57526  -33.594616]
 [-43.299156 -23.346249 -12.92883  ... -24.957642 -24.9814   -24.180283]
 ...
 [-61.04717  -43.173935 -35.72858  ... -74.84513  -74.84513  -74.84513 ]
 [-65.64251  -47.88399  -42.21145  ... -74.84513  -74.84513  -74.84513 ]
 [-74.84513  -58.365517 -52.520058 ... -74.84513  -74.84513  -74.84513 ]]"
f,./Guitar_Only/f/f12.wav,"[[-35.526905 -29.836123 -26.103336 ... -33.39107  -32.88413  -29.586498]
 [-45.524944 -34.085915 -27.419647 ... -45.896053 -44.16944  -28.81897 ]
 [-40.11693  -30.950222 -14.086781 ... -29.330566 -30.308071 -25.38039 ]
 ...
 [-70.388374 -54.81432  -46.23239  ... -70.388374 -70.388374 -70.388374]
 [-70.388374 -58.514442 -48.954353 ... -70.388374 -70.388374 -70.388374]
 [-70.388374 -67.31465  -59.843117 ... -70.388374 -70.388374 -70.388374]]"
f,./Guitar_Only/f/f49.wav,"[[-41.211563 -33.784775 -31.467112 ... -40.58888  -38.238285 -37.218002]
 [-47.867413 -40.056973 -39.3347   ... -44.298214 -44.03561  -36.465687]
 [-44.84906  -29.743977 -22.655815 ... -26.305426 -26.27378  -25.190586]
 ...
 [-77.09253  -75.435715 -70.144485 ... -79.602554 -78.86481  -74.77624 ]
 [-79.602554 -78.33398  -73.92992  ... -79.602554 -79.602554 -79.602554]
 [-79.602554 -79.602554 -79.602554 ... -79.602554 -79.602554 -79.602554]]"
f,./Guitar_Only/f/f76.wav,"[[-34.09412  -35.202576 -35.54467  ... -43.097824 -43.653034 -38.59465 ]
 [-46.89765  -42.246742 -35.49886  ... -53.2128   -49.458775 -37.80029 ]
 [-44.602615 -38.26282  -22.314182 ... -35.751846 -35.55748  -37.809166]
 ...
 [-76.93843  -76.26205  -74.31138  ... -76.949524 -76.949524 -76.949524]
 [-76.949524 -76.949524 -76.949524 ... -76.949524 -76.949524 -76.949524]
 [-76.949524 -76.949524 -76.949524 ... -76.949524 -76.949524 -76.949524]]"
f,./Guitar_Only/f/f31.wav,"[[-30.543566 -29.520023 -30.733128 ... -40.058304 -37.919525 -36.99407 ]
 [-42.757565 -37.826447 -36.803318 ... -47.911144 -48.169205 -43.909622]
 [-35.858562 -28.248758 -21.228207 ... -29.908424 -30.226278 -31.853958]
 ...
 [-59.519154 -54.020676 -53.816723 ... -76.84645  -76.83383  -74.68159 ]
 [-64.79594  -59.32226  -60.06676  ... -78.43857  -78.43857  -78.43857 ]
 [-72.73842  -68.30529  -71.34845  ... -78.43857  -78.43857  -78.43857 ]]"
f,./Guitar_Only/f/f95.wav,"[[-31.74255  -33.32109  -29.414871 ... -35.307888 -34.50314  -35.4845  ]
 [-51.80546  -54.97736  -54.95521  ... -46.896816 -47.361427 -47.060795]
 [-49.33558  -54.339848 -58.234173 ... -28.79932  -29.020006 -30.0518  ]
 ...
 [-75.02807  -77.68216  -76.00921  ... -79.483406 -78.40875  -77.34837 ]
 [-77.08816  -79.483406 -79.483406 ... -79.483406 -79.483406 -79.483406]
 [-77.50799  -79.483406 -79.483406 ... -79.483406 -79.483406 -79.483406]]"
f,./Guitar_Only/f/f120.wav,"[[-23.64849   -24.146776  -23.32014   ... -24.400562  -24.996946
  -21.583298 ]
 [-22.822123  -17.066416  -15.203518  ... -31.269981  -32.74832
  -25.871334 ]
 [-11.301544   -1.28111     3.2972832 ... -23.893295  -21.003902
  -17.229317 ]
 ...
 [-37.8733    -36.768402  -34.323708  ... -50.414406  -51.390022
  -51.209496 ]
 [-39.765823  -40.163876  -39.313084  ... -55.252914  -56.603424
  -56.759453 ]
 [-48.89151   -50.379875  -51.570316  ... -56.759453  -56.759453
  -56.759453 ]]"
f,./Guitar_Only/f/f98.wav,"[[-29.441776 -31.417208 -29.814741 ... -24.08337  -18.667627 -17.886814]
 [-30.055595 -34.625267 -38.58234  ... -36.089737 -34.086056 -35.71951 ]
 [-21.95487  -19.86374  -20.603539 ... -35.32431  -33.93285  -32.213505]
 ...
 [-69.63829  -73.33543  -73.77721  ... -74.81139  -66.449295 -65.20789 ]
 [-68.520645 -73.40814  -75.99401  ... -76.23219  -72.13681  -71.64973 ]
 [-68.47034  -74.3551   -76.23219  ... -76.23219  -76.23219  -76.23219 ]]"
f,./Guitar_Only/f/f180.wav,"[[-16.123867  -21.522625  -21.59983   ... -23.288038  -24.495476
  -23.324516 ]
 [-16.457539  -20.169382  -21.631804  ... -27.523863  -32.17109
  -27.670303 ]
 [ -2.9364345  -4.004068   -5.6062975 ... -27.294888  -26.369448
  -17.008656 ]
 ...
 [-28.432476  -20.173046  -19.951942  ... -39.79925   -36.140987
  -40.3779   ]
 [-29.836226  -23.194101  -23.808609  ... -43.599854  -39.796852
  -44.040497 ]
 [-40.190933  -33.161407  -34.034256  ... -55.636612  -52.116028
  -54.72251  ]]"
f,./Guitar_Only/f/f82.wav,"[[-37.326534 -35.820297 -32.723537 ... -43.283405 -44.060955 -32.763107]
 [-57.99915  -38.727528 -35.051304 ... -45.686707 -44.393402 -29.892456]
 [-53.295937 -30.986483 -20.79594  ... -27.986547 -28.063885 -23.398075]
 ...
 [-73.64431  -65.925606 -62.80813  ... -73.64431  -73.64431  -73.64431 ]
 [-73.64431  -70.531784 -67.80724  ... -73.64431  -73.64431  -73.64431 ]
 [-73.64431  -73.64431  -73.64431  ... -73.64431  -73.64431  -73.64431 ]]"
f,./Guitar_Only/f/f32.wav,"[[-29.03907  -32.34096  -34.016434 ... -36.112675 -35.766975 -31.09642 ]
 [-46.61718  -51.306572 -38.176567 ... -45.74076  -44.59931  -33.665237]
 [-48.891525 -47.033157 -30.068743 ... -27.145973 -27.169716 -29.227997]
 ...
 [-70.18906  -73.81982  -65.145676 ... -77.0763   -78.02045  -77.42551 ]
 [-71.93612  -76.3684   -69.14748  ... -78.02045  -78.02045  -78.02045 ]
 [-75.825485 -78.02045  -78.02045  ... -78.02045  -78.02045  -78.02045 ]]"
f,./Guitar_Only/f/f2.wav,"[[-41.11207  -38.795258 -38.868572 ... -52.87666  -45.761868 -29.911306]
 [-37.21024  -30.57623  -28.208027 ... -54.49193  -48.123062 -29.969938]
 [-28.93185  -17.323578 -10.245776 ... -38.32641  -38.190025 -27.358877]
 ...
 [-73.05494  -72.20599  -73.05494  ... -73.05494  -73.05494  -73.05494 ]
 [-73.05494  -73.05494  -73.05494  ... -73.05494  -73.05494  -73.05494 ]
 [-73.05494  -73.05494  -73.05494  ... -73.05494  -73.05494  -73.05494 ]]"
f,./Guitar_Only/f/f113.wav,"[[-22.342556 -23.301546 -23.89928  ... -24.71079  -23.842619 -24.334091]
 [-22.212896 -25.296343 -23.529682 ... -30.706955 -30.029797 -29.191944]
 [-24.289528 -22.916162 -11.655198 ... -14.875942 -14.381781 -13.422543]
 ...
 [-36.943302 -31.88102  -25.366627 ... -52.736183 -53.09175  -52.717613]
 [-39.667465 -39.718857 -34.386246 ... -57.98201  -58.324013 -56.883846]
 [-39.370853 -45.173954 -52.44085  ... -58.69358  -58.69358  -58.69358 ]]"
f,./Guitar_Only/f/f37.wav,"[[-33.357178 -34.425785 -34.134804 ... -34.740196 -31.696589 -31.236748]
 [-51.45192  -40.8382   -36.35575  ... -43.723297 -42.96534  -35.901512]
 [-44.52621  -33.761024 -28.435783 ... -25.389997 -25.548933 -28.273773]
 ...
 [-73.58377  -55.584267 -48.598404 ... -76.14895  -76.14895  -76.08479 ]
 [-76.14895  -65.461914 -56.053562 ... -76.14895  -76.14895  -76.14895 ]
 [-76.14895  -73.3266   -66.346855 ... -76.14895  -76.14895  -76.14895 ]]"
f,./Guitar_Only/f/f65.wav,"[[-27.173069 -27.421795 -26.481474 ... -34.30187  -39.584953 -31.875736]
 [-39.60414  -32.11991  -33.65107  ... -42.804256 -42.863956 -33.816765]
 [-33.558468 -24.754946 -21.111904 ... -25.026302 -25.179205 -23.554401]
 ...
 [-67.267914 -57.81544  -56.925472 ... -77.75187  -76.22937  -71.74656 ]
 [-71.92554  -64.15264  -63.60862  ... -79.173035 -79.173035 -76.00121 ]
 [-76.96788  -72.94929  -72.04206  ... -79.173035 -79.173035 -79.173035]]"
f,./Guitar_Only/f/f64.wav,"[[-35.57753  -34.371086 -28.574171 ... -31.021324 -30.675571 -25.223045]
 [-41.48489  -44.886265 -30.196115 ... -35.803688 -35.138714 -23.688927]
 [-44.059837 -44.941235 -26.010708 ... -18.182901 -18.390974 -19.192713]
 ...
 [-69.50952  -57.243538 -37.108067 ... -69.50952  -69.50952  -69.50952 ]
 [-69.50952  -60.403065 -39.53255  ... -69.50952  -69.50952  -69.50952 ]
 [-69.50952  -69.50952  -55.438915 ... -69.50952  -69.50952  -69.50952 ]]"
f,./Guitar_Only/f/f30.wav,"[[-31.882412 -31.641415 -28.791845 ... -30.433882 -29.598038 -28.880676]
 [-49.617157 -48.872906 -34.389206 ... -43.512344 -42.33017  -28.897247]
 [-44.32212  -41.523586 -30.672066 ... -25.143192 -25.109692 -24.167147]
 ...
 [-73.92534  -69.46561  -50.024826 ... -74.31243  -74.31243  -74.31243 ]
 [-74.31243  -70.60298  -53.614098 ... -74.31243  -74.31243  -74.31243 ]
 [-74.31243  -74.31243  -64.605064 ... -74.31243  -74.31243  -74.31243 ]]"
f,./Guitar_Only/f/f151.wav,"[[-21.907337 -21.630436 -20.360546 ... -23.898382 -21.862879 -22.045958]
 [-25.751026 -19.379143 -18.274714 ... -26.495377 -24.669647 -23.263752]
 [-25.996918 -13.815346  -4.549474 ... -10.55171  -11.959167 -14.201421]
 ...
 [-39.51201  -29.965168 -29.939991 ... -50.211975 -47.422638 -47.217102]
 [-40.25558  -29.833937 -29.744263 ... -55.17609  -51.98501  -51.176872]
 [-48.39861  -38.615303 -39.282246 ... -59.314697 -59.314697 -59.314697]]"
f,./Guitar_Only/f/f140.wav,"[[-24.284672 -23.586876 -22.66957  ... -23.135538 -24.948963 -22.1494  ]
 [-30.101898 -27.659702 -28.526989 ... -38.173283 -34.879803 -29.77657 ]
 [-22.899878 -18.273485 -18.060894 ... -31.165522 -35.668903 -29.701319]
 ...
 [-40.67649  -27.556435 -23.372705 ... -52.713417 -52.373993 -51.662716]
 [-44.09156  -41.955036 -38.573578 ... -57.155693 -56.930725 -55.987953]
 [-55.685658 -52.663284 -50.413116 ... -66.587234 -67.24267  -67.638336]]"
f,./Guitar_Only/f/f162.wav,"[[-24.416693 -23.71536  -23.35389  ... -23.66973  -23.318222 -21.78458 ]
 [-32.333557 -24.61426  -24.2868   ... -30.47373  -28.977167 -18.292648]
 [-24.595737 -15.823709  -7.955349 ... -12.742848 -13.143538 -14.070061]
 ...
 [-37.916943 -34.95649  -26.537655 ... -53.643326 -53.71963  -54.024315]
 [-44.721203 -41.288727 -34.219204 ... -58.807484 -57.788834 -56.88047 ]
 [-56.647545 -56.873962 -50.01333  ... -61.42612  -61.42612  -61.42612 ]]"
f,./Guitar_Only/f/f166.wav,"[[-20.537785 -21.424578 -22.446507 ... -23.145588 -22.36553  -14.917201]
 [-24.861393 -20.841654 -19.989609 ... -28.630152 -28.566845 -12.712192]
 [-29.06052  -23.450912  -6.395131 ... -18.081331 -18.695576  -8.97631 ]
 ...
 [-20.207657 -18.22557  -20.76771  ... -42.72413  -45.237022 -46.289955]
 [-26.064875 -23.97085  -25.015331 ... -44.350285 -45.699997 -48.494152]
 [-33.349346 -32.144463 -35.236534 ... -58.04893  -59.020714 -58.043346]]"
f,./Guitar_Only/f/f53.wav,"[[-37.56394  -33.880554 -33.910927 ... -32.962326 -31.62358  -32.167076]
 [-44.8145   -48.884857 -40.8465   ... -42.796688 -42.82897  -42.152557]
 [-33.251984 -36.065662 -33.9922   ... -24.871073 -25.016884 -26.364878]
 ...
 [-74.82891  -75.68192  -72.35097  ... -76.78577  -77.84195  -77.27794 ]
 [-77.19641  -78.85503  -72.990845 ... -79.640686 -79.640686 -79.640686]
 [-79.640686 -79.640686 -79.640686 ... -79.640686 -79.640686 -79.640686]]"
f,./Guitar_Only/f/f115.wav,"[[-18.95327  -19.656858 -25.345957 ... -24.092276 -23.78784  -22.18664 ]
 [-19.125349 -18.805748 -20.336542 ... -32.42168  -28.26772  -22.453773]
 [-18.713547 -13.867519  -2.254926 ... -29.061665 -28.568659 -22.92963 ]
 ...
 [-32.329754 -25.949514 -24.110384 ... -50.303673 -50.303673 -48.64884 ]
 [-35.35411  -30.962837 -27.642342 ... -50.303673 -50.303673 -50.303673]
 [-47.55361  -41.258545 -40.105812 ... -50.303673 -50.303673 -50.303673]]"
f,./Guitar_Only/f/f51.wav,"[[-40.6292   -42.402214 -45.608017 ... -42.88265  -38.497818 -30.5318  ]
 [-55.787285 -58.142197 -62.535244 ... -36.6011   -36.14179  -25.847532]
 [-47.147427 -50.209774 -53.281395 ... -18.415472 -18.485    -17.793488]
 ...
 [-76.71113  -77.52277  -77.42949  ... -77.278046 -76.555214 -75.30757 ]
 [-79.23567  -79.23567  -79.23567  ... -79.23567  -79.23567  -78.93912 ]
 [-79.23567  -79.23567  -79.23567  ... -79.23567  -79.23567  -79.23567 ]]"
